pct_white,pct_black,pct_asian,pct_latino,pct_other_minority,Median Age,% of Occupied Units,median_rent,Unemployment Rate,Median Income,avg_commute_mins,% Bachelors Degree,Neighborhood,cluster
-0.05300817476034462,-0.47784320625903953,1.4794626493070775,-0.17890354516921736,1.162194445137647,-1.2339711898791783,1.542176239418268,-0.13207126047582876,0.009194316422414474,-0.8905199120474907,-0.5098210362037137,0.6471925221035679,Allston,3
0.8816623982841594,-0.5815252469784817,-0.067603493138502,-0.680553398980641,-0.7126459941062929,0.12339711898791714,0.04700478928143483,1.1527035863298494,-0.7255104709651393,0.9952866621312411,-0.42715880547252494,1.2520609149010797,Back Bay,1
1.2276753652220695,-0.7319238481205336,-0.5500421325109054,-0.7876581257573848,-0.8171200848834171,-0.07051263942166792,-0.04520842790762106,0.46090174574217646,-0.9814241195437376,0.858310814972967,-0.7616505818536258,1.46955388087067,Beacon Hill,1
0.42116321222886827,-0.5684972294352809,0.7233845625142868,-0.44255490563339267,0.8345901932414607,-0.652241914650423,0.6266307258983568,-0.8238731010635015,-0.5885069549696911,-0.3750280916481613,1.1425241871855953,0.3307189492414137,Brighton,3
0.778885806131087,-0.4949751510725227,-0.4218262922808418,-0.3532122639529977,-1.0301941707393596,0.5112166358070872,-0.8092607989026548,0.5597305801118441,-0.9034183259562288,1.0354283277698104,-0.4110515260916702,0.25897919780823175,Charlestown,1
-1.4834032574366391,1.5536130944225064,-0.12321549742699452,0.2002596185971757,2.5906165247971336,0.12339711898791714,-0.1044883532434427,-0.8238731010635015,1.1009735915393886,-0.7987898336368424,3.6397248310945605,-1.48108305325884,Dorchester,2
0.043060444441411015,-0.6195982392891278,2.779628003038059,-0.8651062125122291,-0.491495717887562,0.12339711898791714,0.37633770781377657,1.686379291926054,0.7867880776231077,-0.19270822774814347,-0.5909297729844646,0.1555487429544611,Downtown,1
-0.9999772859984427,-0.6648081644714312,-0.8611798234205911,3.6809228762783097,0.6758214352475674,0.3173068773975022,0.3038844657366612,-0.9227019354331691,-0.05889630911997402,-0.6867460410416595,0.7525972056257155,-1.614069922057393,East Boston,2
0.20635806007535884,-0.5663738316302305,1.2992800942650773,-0.3754279733222146,0.5388014424373059,-1.8157004651079334,1.3972697552640374,0.2632440770028414,1.397527249587739,-1.1449692083678658,-0.04925096131866348,0.7640736059647518,Fenway,3
-1.355160126056203,1.5615018132863572,-1.1240519295445202,0.8012409595091059,0.3479503179871106,1.2868556694454274,-1.817019529611622,-1.1203596041725041,0.35919973281966744,-0.07484349824709877,0.21378009334229978,-1.356193921013781,Hyde Park,2
-0.015442250409516047,-0.21764971991792056,-0.5534278768726912,0.69803057044477,0.9048369605972161,0.3173068773975022,-0.8751273826091233,-0.6262154323241664,-0.6523741330929422,0.39194641490768756,0.5025664424447315,0.3086810657092734,Jamaica Plain,2
0.6476011620594878,-0.4935181834961564,0.1026351335334659,-0.530760230327593,-0.05291192240106635,-2.3974297403366887,1.0350035448784607,-0.082656843290995,1.6475039255761919,-1.3007227461928783,-1.0966329352717068,0.7361099984631676,Longwood,3
-2.128227787323235,2.984615636160325,-1.1276687335333324,-0.04515046341901202,0.11990703068366533,0.8990361526262574,-0.30867476273349503,-1.2784857391639723,1.3426660883814574,-0.8489565602780085,-0.3086026882022742,-1.8894866514002147,Mattapan,2
-0.504853948356852,0.027684625557869186,1.05725667743941,0.37198333444873166,-1.2947214525561008,-1.2339711898791783,1.5685228729008556,-0.6262154323241664,1.0327486054213357,-1.2765092370641205,-0.6449750098917996,-0.4315456542270858,Mission Hill,3
1.444693760740702,-0.7721222555893631,-0.9358808020536643,-0.8360877538852453,-1.5085756989110388,-0.458332156240838,0.29071114899536754,0.16441524263317386,-1.6498485381642727,0.8254867420949067,-0.7252661182775832,0.9970918114553682,North End,1
-0.1799074887100355,0.26673103488690847,-1.0927566811150777,0.6405327614869047,0.07384986496873232,1.2868556694454274,-1.5535531947857484,-1.2191884385421718,-0.6822422120374875,0.12564197473957756,0.009700045958474944,-0.6026875355529899,Roslindale,2
-1.964860638708191,1.8684844308684223,-0.879571832746091,1.2565162209787863,1.3447482758252576,-0.07051263942166792,0.8374037937590559,-1.1994226716682381,1.8853813146559348,-1.5498909560837821,0.48899381108827505,-1.6410948168788677,Roxbury,2
0.9442615967328379,-0.4722610141883914,-0.8038837114210495,-0.43454654226400824,-1.4111566600438512,-0.07051263942166792,-0.4140612966638446,1.3503612550691844,-0.5602218919534693,0.6874332479488856,0.5673226113261375,0.16292624503886183,South Boston,1
1.1385234514518567,-0.6558410261798844,0.04708254435944763,-1.1339387376223753,-0.9007620271164151,0.12339711898791714,-0.31526142110414185,1.9136856109762894,-1.2677060661018897,2.6592365994738474,-1.0700600124352713,1.1105411253436663,South Boston Waterfront,0
0.022496387638213683,-0.249998019120352,0.8125131987181097,-0.2039541869260645,0.41174318198089865,0.5112166358070872,-0.5260344889648411,0.9550459175905142,-0.3955991676032373,0.4792022728196529,0.19497464025805322,0.3641930423382798,South End,1
0.31613224725984085,-0.43475466319112205,0.6102451921965908,-0.2814043982614168,-0.3140826163644268,0.3173068773975022,0.8110571602764686,1.1527035863298494,-0.5206765455945759,0.814421347802677,-1.0219016999717003,0.7240265323528883,West End,1
0.6123270654935736,-0.2609408362425535,-0.3703792493072656,-0.5002276037099892,-0.47139332789447635,2.0624947030837677,-2.0673125476962024,-0.804107334189568,-0.5755581669245913,0.26728990769479377,0.10511727965115265,-0.2655360801565065,West Roxbury,2
